matricula_hash,estado,cantidad_consorcios,tiene_sanciones
1c879757fa930409,SIN ACTUALIZAR,0,No
b24b2956019695bf,SIN ACTUALIZAR,0,No
dc4ac02c7a2789e4,ACTIVA,0,No
ef19f4124e43e826,ACTIVA,0,No
9e1e7bb73c6d0368,SIN ACTUALIZAR,0,No
0dd2d9cbd4a4cc87,SIN ACTUALIZAR,0,No
998d48968dc99cd3,SIN ACTUALIZAR,0,No
3f54e388d4fc6b9f,SIN ACTUALIZAR,0,No
457b0970b459f1a3,SIN ACTUALIZAR,0,No
4ca7ef498c198b90,SIN ACTUALIZAR,0,No
ce1486363f45b1b6,ACTIVA,0,No
fb971ef44bf6b9fa,ACTIVA,0,No
cab4f8cbf8e01946,SIN ACTUALIZAR,0,No
f59900339eda4d03,SIN ACTUALIZAR,0,No
6ff718c7ded0056d,SIN ACTUALIZAR,0,No
fc2a469f63212374,SIN ACTUALIZAR,0,No
96a9a7c1e7ba7ee1,SIN ACTUALIZAR,0,No
6340f4fb73f7a2b2,ACTIVA,0,No
c7047d2db013e6b6,SIN ACTUALIZAR,0,No
c06535321bfe5ff4,SIN ACTUALIZAR,0,No
8e41b427c632c355,SIN ACTUALIZAR,0,No
60e0711613d702b5,SIN ACTUALIZAR,0,No
5f381a65f4dc49cd,ACTIVA,0,No
8af1298c9a5a4bd7,SIN ACTUALIZAR,0,No
849c8dc0830b390a,ACTIVA,0,Sí
0ad8c7dbf6652ff7,SIN ACTUALIZAR,0,No
975e6876c7f1b6c0,SIN ACTUALIZAR,0,No
ff36a2f62b1ca79e,SIN ACTUALIZAR,0,No
f911d0fe47e8408f,SIN ACTUALIZAR,0,No
8563817955f456c2,ACTIVA,0,No
b99f5dab46646af0,SIN ACTUALIZAR,0,No
b6a6ee194967473a,SIN ACTUALIZAR,0,No
db3e26ef03c7f1a2,SIN ACTUALIZAR,0,No
02960261b5e92d2a,SIN ACTUALIZAR,0,No
e550edeacb9e123c,SIN ACTUALIZAR,0,No
964411c88f2f97a4,SIN ACTUALIZAR,0,No
9c0ba679d75b47de,SIN ACTUALIZAR,0,No
4f40e70bfcd17df4,SIN ACTUALIZAR,0,No
d0c7a3a729281f6b,SIN ACTUALIZAR,0,No
634593dd404e07d2,SIN ACTUALIZAR,0,No
d4db3f8b08c6721b,SIN ACTUALIZAR,0,No
6bfc3128060e3f49,SIN ACTUALIZAR,0,No
15d6d7f3452479f6,SIN ACTUALIZAR,0,No
f4d00c9cf6d72b27,SIN ACTUALIZAR,0,No
63ec084518b4e0a8,SIN ACTUALIZAR,0,No
506e09f3d2d139a3,SIN ACTUALIZAR,0,No
523b7803741bebd8,SIN ACTUALIZAR,0,No
72ccd8516ded6542,SIN ACTUALIZAR,0,No
9ee7fc35da1c3c58,SIN ACTUALIZAR,0,No
ef776ca8cdeb7c1b,SIN ACTUALIZAR,0,No
49568231caf1de8d,SIN ACTUALIZAR,0,No
e992b306b636aa67,SIN ACTUALIZAR,0,No
4537ee81762b6981,SIN ACTUALIZAR,0,No
7cfbb355f77c7979,SIN ACTUALIZAR,0,No
76d81b8a2fcfb108,SIN ACTUALIZAR,0,No
5d8c2936f886e96d,SIN ACTUALIZAR,0,No
0882d5541ce19905,SIN ACTUALIZAR,0,No
ce8c42d5e49b8671,SIN ACTUALIZAR,0,No
137bca45524af1ce,SIN ACTUALIZAR,0,No
58223c3317d8c909,SIN ACTUALIZAR,0,No
7221b780a0945e69,SIN ACTUALIZAR,0,No
1ce4eb51dc2ffac8,SIN ACTUALIZAR,0,No
e5524be13968d17c,SIN ACTUALIZAR,0,No
470188a3b80fb3a3,SIN ACTUALIZAR,0,No
3f04164c24ee4510,SIN ACTUALIZAR,0,No
f35df84f183b44d2,SIN ACTUALIZAR,0,No
7e0329a988f6737d,SIN ACTUALIZAR,0,No
05d7369b39a24301,SIN ACTUALIZAR,0,No
579eb0891ac6c75d,SIN ACTUALIZAR,0,No
9ff47ad11b222eb3,SIN ACTUALIZAR,0,No
bf562e3b5a74bb35,SIN ACTUALIZAR,0,No
2013ab5273846dab,SIN ACTUALIZAR,0,No
31bb4a1c72ea10c5,SIN ACTUALIZAR,0,No
b97bdf9715812ff3,SIN ACTUALIZAR,0,No
7ab9a70043041592,SIN ACTUALIZAR,0,No
57f5d8e279b60367,SIN ACTUALIZAR,0,No
e0a0dbb8e51fb1a5,SIN ACTUALIZAR,0,No
63720c3d0febd1f2,SIN ACTUALIZAR,0,No
37f6af1e560d899d,SIN ACTUALIZAR,0,No
e31b2575d8723628,SIN ACTUALIZAR,0,No
7b1e8dc3d2c6163a,SIN ACTUALIZAR,0,No
e849b95df737f339,SIN ACTUALIZAR,0,No
5c991db5e93a2ccc,SIN ACTUALIZAR,0,No
a7d0836c7e72c194,SIN ACTUALIZAR,0,No
4dc3e30cfff1141c,SIN ACTUALIZAR,0,No
1e64cf2187204083,SIN ACTUALIZAR,0,No
b153a038d36048bf,SIN ACTUALIZAR,0,No
565680739276d61b,SIN ACTUALIZAR,0,No
76e71b0c641f535e,SIN ACTUALIZAR,0,No
c402e05f55369add,SIN ACTUALIZAR,0,No
d649cb577f4dea69,SIN ACTUALIZAR,0,No
2982ad8494b0f46a,SIN ACTUALIZAR,0,No
56a8fd27e63c729a,SIN ACTUALIZAR,0,No
78b776c8f4953555,SIN ACTUALIZAR,0,No
ff488d42002a2fd8,SIN ACTUALIZAR,0,No
a7c2391af03e9088,SIN ACTUALIZAR,0,No
9b8157ca6809af96,SIN ACTUALIZAR,0,No
fb1cfb320a4f3c10,SIN ACTUALIZAR,0,No
b608ba87efab5aca,SIN ACTUALIZAR,0,No
85db8f26a1620e7e,SIN ACTUALIZAR,0,No
2a2a89378b213580,SIN ACTUALIZAR,0,No
e05d5f842f5eb3ee,SIN ACTUALIZAR,0,No
990b0ebe0d627c76,SIN ACTUALIZAR,0,No
cca15038ac003b4f,SIN ACTUALIZAR,0,No
f3f68937b7087b8f,SIN ACTUALIZAR,0,No
cd677da29ebf1db9,SIN ACTUALIZAR,0,No
fa98c5be97e9a1c2,SIN ACTUALIZAR,0,No
e031c7b66cf955ed,SIN ACTUALIZAR,0,No
57d2e7e1929c5e5b,SIN ACTUALIZAR,0,No
51329c7b5225dde1,SIN ACTUALIZAR,0,No
e1c7d18ddbdd7485,SIN ACTUALIZAR,0,No
a34b63b77e4e8b0f,SIN ACTUALIZAR,0,No
09797000cdd1dea1,SIN ACTUALIZAR,0,No
377e7edaec3c079e,SIN ACTUALIZAR,0,No
75d568195bd3365f,SIN ACTUALIZAR,0,No
4e15c65d75accaf6,SIN ACTUALIZAR,0,No
eb3705d6550380a6,SIN ACTUALIZAR,0,No
02070901aaafdbe2,SIN ACTUALIZAR,0,No
8eba98f0d2f8c245,SIN ACTUALIZAR,0,No
c1f12298fdc17085,SIN ACTUALIZAR,0,No
c9567b01aad1e91b,SIN ACTUALIZAR,0,No
e9edefad439d785c,SIN ACTUALIZAR,0,No
c79848378e74450d,SIN ACTUALIZAR,0,No
3e3a1f6f6f1c74f0,SIN ACTUALIZAR,0,No
8ad402359e128949,SIN ACTUALIZAR,0,No
1a2851cf8347c739,SIN ACTUALIZAR,0,No
987ccca5fe6342bc,SIN ACTUALIZAR,0,No
959f3b93de748fc8,SIN ACTUALIZAR,0,No
d4ecff11765b868e,SIN ACTUALIZAR,0,No
e56ab4073402006f,SIN ACTUALIZAR,0,No
d721c2e64a1598f1,SIN ACTUALIZAR,0,No
4ac8edfd0b933c3f,SIN ACTUALIZAR,0,No
09f3a18d39c5db7f,SIN ACTUALIZAR,0,No
53c045623d593c0e,SIN ACTUALIZAR,0,No
17088b1864f582a5,SIN ACTUALIZAR,0,No
2575eaf3b748efc2,SIN ACTUALIZAR,0,No
4f03d53e1e533535,SIN ACTUALIZAR,0,No
5ceaf039dbc9ea81,SIN ACTUALIZAR,0,No
e51f89cc3cc9e8a0,SIN ACTUALIZAR,0,No
824a114673535ed9,SIN ACTUALIZAR,0,No
f474efa5c31a5050,SIN ACTUALIZAR,0,No
8684a73d298b47a3,SIN ACTUALIZAR,0,No
7787faf11636b062,SIN ACTUALIZAR,0,No
89dedbb6d9a7bdce,SIN ACTUALIZAR,0,No
0334c36007aae53a,SIN ACTUALIZAR,0,No
09ef50940009e5bf,SIN ACTUALIZAR,0,No
3ed490571843af81,SIN ACTUALIZAR,0,No
15acd5fc8aa2e02b,SIN ACTUALIZAR,0,No
e8b441cb2ef8f60a,SIN ACTUALIZAR,0,No
48ab385ff1e09c66,SIN ACTUALIZAR,0,No
394069cfe7cacb98,SIN ACTUALIZAR,0,No
73b677bb29801812,SIN ACTUALIZAR,0,No
10377a04d9bf7bfb,SIN ACTUALIZAR,0,No
a32a5dd78e2a41f6,SIN ACTUALIZAR,0,No
880de37098f8ca8e,SIN ACTUALIZAR,0,No
d8c6da587cab349c,SIN ACTUALIZAR,0,No
f855b3e65f939720,SIN ACTUALIZAR,0,No
e092270550a0e060,ACTIVA,0,No
4b8d21265752b6e8,SIN ACTUALIZAR,0,No
7577498c89871d4f,SIN ACTUALIZAR,0,No
ec5ae8d172f7a893,SIN ACTUALIZAR,0,No
4905b2e2b16ea9c2,ACTIVA,0,No
c045ed00b9ca5b4d,SIN ACTUALIZAR,0,No
79761cfa558dc05d,SIN ACTUALIZAR,0,No
ef7402cee3c5e159,SIN ACTUALIZAR,0,No
69f251effe0fc5ef,SIN ACTUALIZAR,0,No
bbcea5465e709740,SIN ACTUALIZAR,0,No
3aa3de356fe650d5,SIN ACTUALIZAR,0,No
08140a066bf99ba0,SIN ACTUALIZAR,0,No
34cbe3e884411302,SIN ACTUALIZAR,0,No
5b67ac63c2148103,SIN ACTUALIZAR,0,No
cd24eb0f3dd6f1b3,SIN ACTUALIZAR,0,No
8b66c8e2e2220366,SIN ACTUALIZAR,0,No
2ed572a5d864ecd5,SIN ACTUALIZAR,0,No
5b54cbc26903d28d,SIN ACTUALIZAR,0,No
182561f3168d80a1,SIN ACTUALIZAR,0,No
86ea264c34a8ee92,ACTIVA,0,No
7d417d649c4d917d,SIN ACTUALIZAR,0,No
98c6f12cf67e4aa4,ACTIVA,0,No
1036ffba61059076,SIN ACTUALIZAR,0,No
1822a8ddd87340ff,SIN ACTUALIZAR,0,No
9a2b36690690d6f6,SIN ACTUALIZAR,0,No
6553f6bd8c3cf447,SIN ACTUALIZAR,0,No
2b2bcc9eb2b60612,SIN ACTUALIZAR,0,No
c5ade1d7e9e5a635,SIN ACTUALIZAR,0,No
8f8e5e94a04b935f,SIN ACTUALIZAR,0,No
ef74d7b7452bea25,SIN ACTUALIZAR,0,No
af004637d56427f4,SIN ACTUALIZAR,0,No
af3a9eb3274daf4b,SIN ACTUALIZAR,0,No
62d76ee39cffdf5d,ACTIVA,0,No
d57b737a4b771eed,SIN ACTUALIZAR,0,No
cb3ea29e088584b8,SIN ACTUALIZAR,0,No
743a06ae5392b3f1,SIN ACTUALIZAR,0,No
fef9aff377589812,SIN ACTUALIZAR,0,No
656c6e7c71b5fe73,SIN ACTUALIZAR,0,No
8199088dea622b47,SIN ACTUALIZAR,0,No
7e1163b3868ff3b0,ACTIVA,0,No
b5f9d03cf1c5d583,SIN ACTUALIZAR,0,No
f2c0c481d6d6af0b,SIN ACTUALIZAR,0,No
c24802aafcbbb5d0,SIN ACTUALIZAR,0,No
a50b5be5f4ff7ea9,SIN ACTUALIZAR,0,No
f957373d2a222c4e,SIN ACTUALIZAR,0,No
aa5a9f986ac78070,SIN ACTUALIZAR,0,No
d67e63e391a41551,SIN ACTUALIZAR,0,No
c553dc3283c858d6,SIN ACTUALIZAR,0,No
16d4c5bf7eb5f6e8,SIN ACTUALIZAR,0,No
724618780674c44b,SIN ACTUALIZAR,0,No
2ddee81d097f550d,ACTIVA,0,No
62fcdb6ab7d86646,SIN ACTUALIZAR,0,No
d86cb3d8304a2ced,SIN ACTUALIZAR,0,No
a424f1f01cfab623,SIN ACTUALIZAR,0,No
8569da4a43cf1f5a,SIN ACTUALIZAR,0,No
e50725c0eeae06d5,SIN ACTUALIZAR,0,No
54750e433d920065,SIN ACTUALIZAR,0,No
ca9dd71f2db93f71,SIN ACTUALIZAR,0,No
ec8e0696e80a8e8c,SIN ACTUALIZAR,0,No
00358c94503a8d9e,SIN ACTUALIZAR,0,No
4897b70947bf82f7,SIN ACTUALIZAR,0,No
40c1d250c9770298,SIN ACTUALIZAR,0,No
5ee88efb44a62c56,SIN ACTUALIZAR,0,No
e8fcb5c680b6bdab,SIN ACTUALIZAR,0,No
5727fa1d0cb394af,SIN ACTUALIZAR,0,No
4ed6385442789c13,SIN ACTUALIZAR,0,No
568755496a2b5ecc,SIN ACTUALIZAR,0,No
832777ca15af30de,SIN ACTUALIZAR,0,No
5952b6d60763e61e,SIN ACTUALIZAR,0,No
381c54419245992d,SIN ACTUALIZAR,0,No
42c4232c19f3a689,ACTIVA,0,No
39dd8755b9b8bfcd,SIN ACTUALIZAR,0,No
3a1e59019ccaa8bc,SIN ACTUALIZAR,0,No
bd5b4475ad702f1f,SIN ACTUALIZAR,0,No
bea1e98706cb0c09,SIN ACTUALIZAR,0,Sí
2464d583948e7369,SIN ACTUALIZAR,0,No
35dc3b84aaff8203,SIN ACTUALIZAR,0,No
c564abeebce244fd,SIN ACTUALIZAR,0,No
0ad1e8e19521af38,SIN ACTUALIZAR,0,No
cdd0ad20946b8bdd,SIN ACTUALIZAR,0,No
69aa2748e6a1f0c3,SIN ACTUALIZAR,0,No
d19a2ed62af6eb53,SIN ACTUALIZAR,0,No
55201ba1af31bded,SIN ACTUALIZAR,0,No
7c5b34dcc4ab1638,SIN ACTUALIZAR,0,No
20300013d055d63c,ACTIVA,0,No
09db7ba4c23b6106,SIN ACTUALIZAR,0,No
b0638251b9699e7b,SIN ACTUALIZAR,0,No
138c4c9a5ae1f9ff,SIN ACTUALIZAR,0,No
ca1ed2c1cad95f5f,SIN ACTUALIZAR,0,No
79113765c9b7d688,SIN ACTUALIZAR,0,No
767507f982e47bff,SIN ACTUALIZAR,0,No
510dd42fcb5e39a4,SIN ACTUALIZAR,0,No
351cff49ce968bd6,SIN ACTUALIZAR,0,No
04ed28ab2b2a010c,SIN ACTUALIZAR,0,No
3551a84cfdcf1980,SIN ACTUALIZAR,0,No
24ee79621dbf0eed,SIN ACTUALIZAR,0,No
aef22050d9d0c9c0,SIN ACTUALIZAR,0,No
f3d99c0db5449980,ACTIVA,0,No
01e96e066eff2e82,SIN ACTUALIZAR,0,No
db91ad08a11ff41d,SIN ACTUALIZAR,0,No
f4b74579b24f0118,SIN ACTUALIZAR,0,No
814a76822c53611d,SIN ACTUALIZAR,0,No
856b9705dbec4a9e,SIN ACTUALIZAR,0,No
912d67e0b151b234,ACTIVA,0,No
ed425c6feb230dcc,ACTIVA,0,No
67522fab6c0e8796,SIN ACTUALIZAR,0,No
c07a32aadecaf576,SIN ACTUALIZAR,0,No
f97448b9360b0214,SIN ACTUALIZAR,0,No
e7646070a4cd9c90,SIN ACTUALIZAR,0,No
257bcb82ac5a481a,SIN ACTUALIZAR,0,No
769d89fa68d5e578,SIN ACTUALIZAR,0,No
fcc829e7dd1db873,SIN ACTUALIZAR,0,No
57204251806dead2,ACTIVA,0,No
8c0906fd5efd19b2,SIN ACTUALIZAR,0,No
a93225fd1f7ce130,SIN ACTUALIZAR,0,No
97b90813f7f65e2b,SIN ACTUALIZAR,0,No
06041f6fe11a8416,SIN ACTUALIZAR,0,No
24d9e83b9e50f5be,ACTIVA,0,No
912cdef31b10a5d8,SIN ACTUALIZAR,0,No
41c3080c5f248cfc,SIN ACTUALIZAR,0,No
bb0c30cc3cd79a7b,SIN ACTUALIZAR,0,No
519b74a02a32927e,SIN ACTUALIZAR,0,No
cec0a384f41fb244,ACTIVA,0,No
cbdbb864a7b15c59,SIN ACTUALIZAR,0,No
7963470b9d91a2d2,SIN ACTUALIZAR,0,No
d6fcfbd13c525990,ACTIVA,0,No
4084d3cef1c2290e,SIN ACTUALIZAR,0,No
e7bca8464289691d,SIN ACTUALIZAR,0,No
4225b96eae6636e5,SIN ACTUALIZAR,0,No
c47ebe72dc3a2893,SIN ACTUALIZAR,0,No
8b99916aded9af15,SIN ACTUALIZAR,0,No
de771b0a105c84a9,SIN ACTUALIZAR,0,No
d7508e75bd7e54d8,SIN ACTUALIZAR,0,No
65a2b2417007ae40,SIN ACTUALIZAR,0,No
04442f336f473b04,SIN ACTUALIZAR,0,No
2b0607c49f2d11be,SIN ACTUALIZAR,0,No
86bb6a2319b6e8ac,SIN ACTUALIZAR,0,No
dab25eed9d9d31a8,SIN ACTUALIZAR,0,No
ab26644646efad98,SIN ACTUALIZAR,0,No
33679030a680f82f,SIN ACTUALIZAR,0,No
30aae560ce0a3972,SIN ACTUALIZAR,0,No
fabe1f519ce6f051,SIN ACTUALIZAR,0,No
2c9fa506526e2b23,SIN ACTUALIZAR,0,No
07de4a4bc40e03bd,ACTIVA,0,No
982b0bc6c3feb165,SIN ACTUALIZAR,0,No
ad6fc94e2a663a89,SIN ACTUALIZAR,0,No
28f67755e2432c22,SIN ACTUALIZAR,0,No
071dcb548fb1a3d5,SIN ACTUALIZAR,0,No
b2c90b16a2864cf1,SIN ACTUALIZAR,0,No
76cb289ca78c771b,SIN ACTUALIZAR,0,No
171bb8faae3a5b2d,SIN ACTUALIZAR,0,No
8c7f435bbf6bb8c1,SIN ACTUALIZAR,0,No
346959ce46ed84f6,SIN ACTUALIZAR,0,No
5c075290e9212795,ACTIVA,0,No
0973288c77f97c92,SIN ACTUALIZAR,0,No
dea7966ebd885a67,SIN ACTUALIZAR,0,No
e03561822ee2eb2d,SIN ACTUALIZAR,0,No
c24628e0c17541c8,SIN ACTUALIZAR,0,No
eb266a6ddf70e17e,SIN ACTUALIZAR,0,No
cd0612712f91182e,SIN ACTUALIZAR,0,No
c6b3efc496c7eabd,SIN ACTUALIZAR,0,No
ff4cfd98fc176f36,SIN ACTUALIZAR,0,No
16a7b0f885b6f4df,SIN ACTUALIZAR,0,No
4208d3bf74a956f3,SIN ACTUALIZAR,0,No
bd7739509fa70c85,ACTIVA,0,No
29a2de3c53a0710f,SIN ACTUALIZAR,0,No
d3f0d126711eb978,SIN ACTUALIZAR,0,No
9807e92e304de5b8,ACTIVA,0,No
62387ab8fdba76cc,SIN ACTUALIZAR,0,No
74bd25fbd2615c3e,SIN ACTUALIZAR,0,No
84f9151c9746fe52,SIN ACTUALIZAR,0,No
2975c9a2fabe29d7,SIN ACTUALIZAR,0,No
9675bde0231da8d7,ACTIVA,0,No
59f2772aca8841b6,SIN ACTUALIZAR,0,No
2fc4ff50a3f102b6,SIN ACTUALIZAR,0,No
17111411f938d9a2,SIN ACTUALIZAR,0,No
9e2c22d41f43e163,ACTIVA,0,No
e8aa434fe73b58d2,SIN ACTUALIZAR,0,No
84ad4988d2f9d5c6,ACTIVA,0,No
5358fd8061b36041,SIN ACTUALIZAR,0,No
22d436278c2d2678,SIN ACTUALIZAR,0,No
120c591b0e4c359e,SIN ACTUALIZAR,0,No
40e1ab68849fb8a4,ACTIVA,0,No
7026047c5e9f1823,SIN ACTUALIZAR,0,No
95e604186e18386f,SIN ACTUALIZAR,0,No
8ee6af2e8d2b4ccf,SIN ACTUALIZAR,0,No
8e1d0f77637db1a5,ACTIVA,0,No
de14d69ecb05cea2,SIN ACTUALIZAR,0,No
092f648c8f4deefb,SIN ACTUALIZAR,0,No
c225c8dca6a511c7,SIN ACTUALIZAR,0,No
df5f291bbd4aec1a,SIN ACTUALIZAR,0,No
3f57d30cb3624674,SIN ACTUALIZAR,0,No
66315ff24583d48c,SIN ACTUALIZAR,0,No
d628cae0090a6c37,SIN ACTUALIZAR,0,No
f8bb8ac0d0154c94,SIN ACTUALIZAR,0,No
f46ba701b9d96c1d,SIN ACTUALIZAR,0,No
48002b47ecdcaeb4,SIN ACTUALIZAR,0,No
1e07cd29e230f366,SIN ACTUALIZAR,0,No
02c962fcfb3bf8ca,SIN ACTUALIZAR,0,No
d885bb7273fb4e74,SIN ACTUALIZAR,0,No
5d60fc4768a0d01e,SIN ACTUALIZAR,0,No
98e4c2dd19e0d5bb,SIN ACTUALIZAR,0,No
e75e44aab1778ede,ACTIVA,0,No
eeadbdae5c93dc63,SIN ACTUALIZAR,0,No
f0a761fb34823e9a,SIN ACTUALIZAR,0,No
0d4ffc8959a9277e,SIN ACTUALIZAR,0,No
2111bfba5699b3c9,SIN ACTUALIZAR,0,No
125ae2e6409e498c,SIN ACTUALIZAR,0,No
8072f6579de32612,SIN ACTUALIZAR,0,No
44efb58a63e90cb9,SIN ACTUALIZAR,0,No
f421319a6d338f4c,SIN ACTUALIZAR,0,No
98f2cbf89ca9e35c,SIN ACTUALIZAR,0,No
2de9233924dcde1c,SIN ACTUALIZAR,0,No
3e202088a0f6c909,SIN ACTUALIZAR,0,No
d981675479ab4430,SIN ACTUALIZAR,0,No
13b34a353ac9ea65,SIN ACTUALIZAR,0,No
80cab1ce32c30153,SIN ACTUALIZAR,0,No
f7a44f7bb347ac54,SIN ACTUALIZAR,0,No
2a9dda5adde456cb,SIN ACTUALIZAR,0,Sí
6b6e8c7036722d03,SIN ACTUALIZAR,0,No
c5e51c6f1bbc2999,SIN ACTUALIZAR,0,No
48f565383f47c675,SIN ACTUALIZAR,0,No
b6d1c1a2a9ceb6f2,SIN ACTUALIZAR,0,No
8ef51b9a6ccf7c10,SIN ACTUALIZAR,0,No
f837bce807410ac6,SIN ACTUALIZAR,0,No
275839578ec60b50,SIN ACTUALIZAR,0,No
55ef1fb3131d982e,SIN ACTUALIZAR,0,No
7e61793309788428,SIN ACTUALIZAR,0,No
2b2ac07813fde256,ACTIVA,0,No
8489b8668e001e62,SIN ACTUALIZAR,0,No
dfbe24a7245293b7,SIN ACTUALIZAR,0,No
6b689d246c11ea35,SIN ACTUALIZAR,0,No
a70a07bc2e930c37,SIN ACTUALIZAR,0,No
c547e37e3c5d2add,SIN ACTUALIZAR,0,No
d9381190f981d16a,SIN ACTUALIZAR,0,No
7ce2ef889fd3931d,SIN ACTUALIZAR,0,No
091dc109aa58c7a6,SIN ACTUALIZAR,0,No
70639b62a74e213b,SIN ACTUALIZAR,0,No
603b719e6471994b,ACTIVA,0,No
b673e054a9c64d69,SIN ACTUALIZAR,0,No
3d3ce5a7f0af95c6,SIN ACTUALIZAR,0,No
709635bebab73633,SIN ACTUALIZAR,0,No
db847180fec2988d,SIN ACTUALIZAR,0,No
f355a2a07982341b,SIN ACTUALIZAR,0,No
53a6166821a8283b,SIN ACTUALIZAR,0,No
0bf17220549b894b,SIN ACTUALIZAR,0,No
78d5895c4f5d7d4e,SIN ACTUALIZAR,0,No
dc9a34cf6e387493,SIN ACTUALIZAR,0,No
45e141a3d7e34f8e,SIN ACTUALIZAR,0,No
2a8a36c089cd1496,SIN ACTUALIZAR,0,No
5d8f70bd6845bb11,SIN ACTUALIZAR,0,No
8eaeced73616477f,SIN ACTUALIZAR,0,No
2f002333e3ee0780,SIN ACTUALIZAR,0,No
3d85bc081b5cbae4,SIN ACTUALIZAR,0,No
4887493a4c162023,SIN ACTUALIZAR,0,No
350b154fe2ab6eab,SIN ACTUALIZAR,0,No
f34112cac24733b1,SIN ACTUALIZAR,0,No
dcc0e3c61cf760b8,SIN ACTUALIZAR,0,No
5bf51d9d55704746,SIN ACTUALIZAR,0,No
420ae6e6934b0e97,SIN ACTUALIZAR,0,No
bc7fef2cefba2315,SIN ACTUALIZAR,0,No
753b3dfbf00b2658,SIN ACTUALIZAR,0,No
bc936a5c28b8adc0,SIN ACTUALIZAR,0,No
93a7aef5296e288f,SIN ACTUALIZAR,0,No
e0713eb98b9dada7,SIN ACTUALIZAR,0,No
c80ce14c95579487,SIN ACTUALIZAR,0,No
097f7a6103e61039,SIN ACTUALIZAR,0,No
5ff4e823a5cf78fc,SIN ACTUALIZAR,0,No
b7214630d2a3008f,SIN ACTUALIZAR,0,No
4082ac64b81101cb,SIN ACTUALIZAR,0,No
2a50ac545f30b022,SIN ACTUALIZAR,0,No
438f91a3a0208097,SIN ACTUALIZAR,0,No
ac1864880bb4bc57,SIN ACTUALIZAR,0,No
1fa47ac7759a6ce7,SIN ACTUALIZAR,0,No
690ef8482b21fa77,SIN ACTUALIZAR,0,No
78ef135cef6cb29d,SIN ACTUALIZAR,0,No
4b9d476385096c42,SIN ACTUALIZAR,0,No
0abe1b008e37697d,SIN ACTUALIZAR,0,No
8544b9f0f2609942,SIN ACTUALIZAR,0,No
3a160ea06e31f2ee,SIN ACTUALIZAR,0,No
f2b2d2b023f71e79,SIN ACTUALIZAR,0,No
e20c996edc342b0e,ACTIVA,0,No
4d34572db62871b8,SIN ACTUALIZAR,0,No
a5f6e28cca214fb6,SIN ACTUALIZAR,0,No
bd41cbdc04707f80,SIN ACTUALIZAR,0,No
2beac637f987eff7,SIN ACTUALIZAR,0,No
dfafe84b27c1097a,SIN ACTUALIZAR,0,No
5cf32f9151895f78,SIN ACTUALIZAR,0,No
4433080be68eabdd,SIN ACTUALIZAR,0,No
fd3422d11e9fdacf,SIN ACTUALIZAR,0,No
39c6aa59ad63e929,SIN ACTUALIZAR,0,No
bfed65e0ee3b3311,SIN ACTUALIZAR,0,No
10e19a731f11c881,SIN ACTUALIZAR,0,No
d6e1d9c927753981,SIN ACTUALIZAR,0,No
5a8bbd7a0887dfcf,SIN ACTUALIZAR,0,No
d46637522853433e,SIN ACTUALIZAR,0,No
5022dc0e73652dd8,SIN ACTUALIZAR,0,No
a5cbc7664ddb2af6,ACTIVA,0,No
a4961676983a10f9,ACTIVA,0,No
23d73ca299f02110,SIN ACTUALIZAR,0,No
bc62c7cd2cb19dae,ACTIVA,0,No
720652a25d4ab67f,SIN ACTUALIZAR,0,No
45c08529fc638c30,SIN ACTUALIZAR,0,No
896ba209d8b0c5cd,SIN ACTUALIZAR,0,No
5a703f620dbab029,SIN ACTUALIZAR,0,No
75de81c20d6f96af,ACTIVA,0,No
67685dc0e60063b5,SIN ACTUALIZAR,0,No
8c496c831c776415,ACTIVA,0,No
d24b87329bb09b44,SIN ACTUALIZAR,0,No
2fa8eba4e7286682,SIN ACTUALIZAR,0,No
15c5366a784c8d65,SIN ACTUALIZAR,0,No
164d9a5499b7224c,SIN ACTUALIZAR,0,No
434a7e656c53f103,SIN ACTUALIZAR,0,No
ecc2b198030289c0,SIN ACTUALIZAR,0,No
96e0ff6d90c994cd,ACTIVA,0,No
c92956e2fca1ca7e,SIN ACTUALIZAR,0,No
2ffb606aea8bd4ee,SIN ACTUALIZAR,0,No
53ce3faf6c77547b,SIN ACTUALIZAR,0,No
0a52e049d78e34d7,ACTIVA,0,No
0d38364f7e61ffa2,SIN ACTUALIZAR,0,No
07c8b5fb98feb87d,SIN ACTUALIZAR,0,No
7a6026fd215e0059,SIN ACTUALIZAR,0,No
a10a30e09a154b38,SIN ACTUALIZAR,0,No
1ec64cfe094fceca,ACTIVA,0,No
c8f2ba8a3b508849,ACTIVA,0,No
aeff5cdc8c731a2b,ACTIVA,0,No
15bca3cd2fcf5bb5,SIN ACTUALIZAR,0,No
2b3914caff931aa5,SIN ACTUALIZAR,0,No
d1d635ae1d95cf0b,SIN ACTUALIZAR,0,No
570df8c7a9f77bb2,SIN ACTUALIZAR,0,No
321ceeadc24ba2a8,SIN ACTUALIZAR,0,No
b2a86b80a5c45b99,SIN ACTUALIZAR,0,No
9c8737c4d7c6be32,ACTIVA,0,No
cef23c3f251969f7,SIN ACTUALIZAR,0,No
9d0ab0bd68f282cc,ACTIVA,0,No
58c40ee723a391df,SIN ACTUALIZAR,0,No
014604ba54339d4b,SIN ACTUALIZAR,0,No
be42cc28c4a3e567,ACTIVA,0,No
4e1fbe2dc68185ae,SIN ACTUALIZAR,0,No
